日期,天气状况,风力风向(夜间/白天),最低气温,最高气温
2020年12月13日,雨夹雪  /雨夹雪,北风 3-4级  /北风 3-4级,0,9
2020年12月14日,雨夹雪  /雨夹雪,北风 3-4级  /北风 3-4级,0,1
2020年12月15日,阴  /阴,北风 1-2级  /北风 1-2级,1,4
2020年12月16日,阴  /阴,北风 1-2级  /北风 1-2级,2,5
2020年12月17日,阴  /阴,北风 1-2级  /北风 1-2级,2,5
2020年12月18日,阴  /阴,北风 1-2级  /北风 1-2级,3,8
2020年12月19日,多云  /多云,北风 1-2级  /北风 1-2级,1,8
2020年12月20日,晴  /晴,北风 1-2级  /北风 1-2级,1,10
2020年12月21日,晴  /晴,北风 1-2级  /北风 1-2级,0,12
2020年12月22日,晴  /多云,北风 1-2级  /北风 1-2级,1,14
2020年12月23日,多云  /晴,北风 1-2级  /北风 1-2级,7,13
2020年12月24日,多云  /多云,北风 1-2级  /北风 1-2级,5,14
2020年12月25日,多云  /多云,北风 1-2级  /北风 1-2级,5,14
2020年12月26日,多云  /多云,北风 1-2级  /北风 1-2级,6,13
2020年12月27日,多云  /多云,北风 1-2级  /北风 1-2级,7,16
2020年12月28日,小雨  /中雨,北风 1-2级  /北风 1-2级,8,14
2020年12月29日,小雨  /多云,北风 3-4级  /北风 3-4级,2,7
2020年12月30日,多云  /多云,北风 3-4级  /北风 3-4级,4,4
2020年12月31日,晴  /晴,北风 1-2级  /北风 1-2级,3,7
2021年01月01日,晴  /晴,北风 1-2级  /北风 1-2级,1,9
2021年01月02日,晴  /晴,北风 1-2级  /北风 1-2级,0,13
2021年01月03日,晴  /晴,北风 1-2级  /北风 1-2级,1,11
2021年01月04日,多云  /多云,北风 1-2级  /北风 1-2级,1,11
2021年01月05日,多云  /多云,北风 1-2级  /北风 1-2级,2,7
2021年01月06日,阴  /雨夹雪,北风 3-4级  /北风 3-4级,0,6
2021年01月07日,阴  /阴,北风 3-4级  /北风 3-4级,4,1
2021年01月08日,晴  /多云,北风 1-2级  /北风 1-2级,3,4
2021年01月09日,多云  /多云,北风 1-2级  /北风 1-2级,2,5
2021年01月10日,多云  /多云,北风 1-2级  /北风 1-2级,0,6
2021年01月11日,多云  /多云,北风 1-2级  /北风 1-2级,2,9
2021年01月12日,晴  /晴,南风 1-2级  /南风 1-2级,1,14
2021年01月13日,晴  /多云,南风 1-2级  /南风 1-2级,1,18
2021年01月14日,多云  /晴,南风 1-2级  /南风 1-2级,6,20
2021年01月15日,晴  /晴,南风 1-2级  /南风 1-2级,5,20
2021年01月16日,多云  /小雨,北风 3-4级  /北风 3-4级,4,10
2021年01月17日,多云  /晴,北风 1-2级  /北风 1-2级,1,10
2021年01月18日,晴  /晴,南风 1-2级  /南风 1-2级,0,15
2021年01月19日,晴  /晴,南风 1-2级  /南风 1-2级,1,17
2021年01月20日,晴  /晴,南风 1-2级  /南风 1-2级,5,15
2021年01月21日,小雨  /小雨,北风 1-2级  /北风 1-2级,6,11
2021年01月22日,阵雨  /阴,北风 1-2级  /北风 1-2级,5,14
2021年01月23日,晴  /晴,北风 1-2级  /北风 1-2级,4,17
2021年01月24日,多云  /多云,北风 1-2级  /北风 1-2级,5,14
2021年01月25日,小雨  /阴,北风 1-2级  /北风 1-2级,4,7
2021年01月26日,多云  /多云,北风 1-2级  /北风 1-2级,5,12
2021年01月27日,小雨  /小雨,北风 1-2级  /北风 1-2级,6,8
2021年01月28日,晴  /多云,北风 1-2级  /北风 1-2级,3,15
2021年01月29日,多云  /阴,北风 1-2级  /北风 1-2级,2,13
2021年01月30日,阴  /小雨,北风 1-2级  /北风 1-2级,7,10
2021年01月31日,小雨  /小雨,北风 1-2级  /北风 1-2级,8,12
2021年02月01日,小雨  /阴,北风 1-2级  /北风 1-2级,7,11
2021年02月02日,多云  /小雨,北风 1-2级  /北风 1-2级,7,14
2021年02月03日,小雨  /小雨,北风 1-2级  /北风 1-2级,7,15
2021年02月04日,小雨  /小雨,北风 1-2级  /北风 1-2级,8,12
2021年02月05日,小雨  /多云,北风 1-2级  /北风 1-2级,8,10
2021年02月06日,雾  /晴,北风 1-2级  /北风 1-2级,6,18
2021年02月07日,多云  /中雨,北风 1-2级  /北风 1-2级,9,16
2021年02月08日,小雨  /小雨,北风 1-2级  /北风 1-2级,8,11
2021年02月09日,小雨  /中雨,北风 1-2级  /北风 1-2级,7,10
2021年02月10日,小雨  /小雨,北风 1-2级  /北风 1-2级,7,10
2021年02月11日,多云  /晴,北风 1-2级  /北风 1-2级,6,17
2021年02月12日,多云  /多云,北风 1-2级  /北风 1-2级,8,17
2021年02月13日,多云  /多云,北风 1-2级  /北风 1-2级,8,17
2021年02月14日,多云  /晴,南风 1-2级  /南风 1-2级,9,23
2021年02月15日,阵雨  /小雨,北风 1-2级  /北风 1-2级,8,21
2021年02月16日,小雨  /多云,北风 1-2级  /北风 1-2级,5,13
2021年02月17日,多云  /晴,北风 1-2级  /北风 1-2级,6,18
2021年02月18日,晴  /晴,北风 1-2级  /北风 1-2级,7,20
2021年02月19日,晴  /晴,北风 1-2级  /北风 1-2级,7,21
2021年02月20日,晴  /晴,北风 1-2级  /北风 1-2级,8,23
2021年02月21日,晴  /多云,南风 1-2级  /南风 1-2级,11,26
2021年02月22日,阴  /阵雨,南风 1-2级  /南风 1-2级,16,24
2021年02月23日,多云  /多云,北风 1-2级  /北风 1-2级,14,25
2021年02月24日,小雨  /中雨,北风 1-2级  /北风 1-2级,10,22
2021年02月25日,小雨  /小雨,北风 1-2级  /北风 1-2级,5,9
2021年02月26日,小雨  /阴,北风 1-2级  /北风 1-2级,4,6
2021年02月27日,阴  /阴,东风 1-2级  /东风 1-2级,4,11
2021年02月28日,阴  /小雨,东风 1-2级  /东风 1-2级,6,13
2021年03月01日,小雨  /阴,北风 1-2级  /北风 1-2级,6,8
2021年03月02日,多云  /小雨,北风 3-4级  /北风 3-4级,6,13
2021年03月03日,多云  /小雨,北风 1-2级  /北风 1-2级,6,11
2021年03月04日,阴  /小雨,东南风 1-2级  /东南风 1-2级,7,15
2021年03月05日,小雨  /中雨,南风 1-2级  /南风 1-2级,10,13
2021年03月06日,阴  /阴,北风 1-2级  /北风 1-2级,6,14
2021年03月07日,阴  /小雨,东风 1-2级  /东风 1-2级,6,10
2021年03月08日,小雨  /小雨,北风 1-2级  /北风 1-2级,6,9
2021年03月09日,小雨  /小雨,北风 1-2级  /北风 1-2级,7,11
2021年03月10日,中雨  /小雨,北风 1-2级  /北风 1-2级,8,11
2021年03月11日,阴  /阴,北风 1-2级  /北风 1-2级,8,14
2021年03月12日,阴  /小雨,东风 1-2级  /东风 1-2级,10,16
2021年03月13日,多云  /阴,东风 1-2级  /东风 1-2级,12,18
2021年03月14日,晴  /晴,南风 1-2级  /南风 1-2级,12,21
2021年03月15日,小雨  /小雨,南风 1-2级  /南风 1-2级,16,25
2021年03月16日,小雨  /小雨,北风 1-2级  /北风 1-2级,14,19
2021年03月17日,小雨  /小雨,北风 1-2级  /北风 1-2级,14,17
2021年03月18日,小雨  /小雨,东北风 1-2级  /东北风 1-2级,9,17
2021年03月19日,小雨  /小雨,北风 1-2级  /北风 1-2级,7,11
2021年03月20日,小雨  /小雨,东北风 1-2级  /东北风 1-2级,7,9
2021年03月21日,多云  /阴,东北风 1-2级  /东北风 1-2级,8,12
2021年03月22日,晴  /小雨,北风 1-2级  /北风 1-2级,8,16
2021年03月23日,多云  /晴,东南风 1-2级  /东南风 1-2级,8,18
2021年03月24日,多云  /多云,南风 1-2级  /南风 1-2级,8,23
2021年03月25日,晴  /多云,南风 1-2级  /南风 1-2级,13,26
2021年03月26日,小雨  /小雨,南风 1-2级  /南风 1-2级,16,24
2021年03月27日,小雨  /多云,东风 1-2级  /东风 1-2级,14,20
2021年03月28日,晴  /多云,东风 1-2级  /东风 1-2级,13,27
2021年03月29日,多云  /小雨,南风 1-2级  /南风 1-2级,18,30
2021年03月30日,小雨  /小雨,北风 1-2级  /北风 1-2级,16,23
2021年03月31日,小雨  /小雨,北风 1-2级  /北风 1-2级,13,20
2021年04月01日,阴  /阴,北风 1-2级  /北风 1-2级,13,16
2021年04月02日,小雨  /小雨,东北风 1-2级  /东北风 1-2级,12,15
2021年04月03日,小雨  /阴,东北风 1-2级  /东北风 1-2级,10,13
2021年04月04日,阴  /小雨,北风 1-2级  /北风 1-2级,11,14
2021年04月05日,小雨  /小雨,北风 1-2级  /北风 1-2级,10,13
2021年04月06日,小雨  /中雨,北风 1-2级  /北风 1-2级,11,14
2021年04月07日,中雨  /阴,北风 1-2级  /北风 1-2级,12,15
2021年04月08日,阴  /多云,东北风 1-2级  /东北风 1-2级,10,14
2021年04月09日,多云  /小雨,东北风 1-2级  /东北风 1-2级,11,18
2021年04月10日,小雨  /小雨,东风 1-2级  /东风 1-2级,12,15
2021年04月11日,小雨  /中雨,北风 1-2级  /北风 1-2级,13,15
2021年04月12日,中雨  /小雨,东风 1-2级  /东风 1-2级,12,15
2021年04月13日,小雨  /小雨,东风 1-2级  /东风 1-2级,14,16
2021年04月14日,小雨  /阴,北风 1-2级  /北风 1-2级,12,15
2021年04月15日,阴  /阴,东风 1-2级  /东风 1-2级,12,18
2021年04月16日,小雨  /多云,北风 1-2级  /北风 1-2级,14,19
2021年04月17日,阴  /小雨,北风 1-2级  /北风 1-2级,13,23
2021年04月18日,中雨  /小雨,北风 1-2级  /北风 1-2级,12,15
2021年04月19日,阴  /多云,南风 1-2级  /南风 1-2级,12,20
2021年04月20日,多云  /多云,南风 1-2级  /南风 1-2级,15,22
2021年04月21日,小雨  /中雨,东风 1-2级  /东风 1-2级,16,21
2021年04月22日,多云  /多云,南风 1-2级  /南风 1-2级,17,24
2021年04月23日,阴  /小雨,北风 1-2级  /北风 1-2级,18,23
2021年04月24日,中雨  /小雨,北风 1-2级  /北风 1-2级,12,19
2021年04月25日,多云  /小雨,北风 1-2级  /北风 1-2级,14,17
2021年04月26日,小雨  /小雨,东南风 1-2级  /东南风 1-2级,14,17
2021年04月27日,小雨  /多云,北风 1-2级  /北风 1-2级,14,17
2021年04月28日,小雨  /多云,北风 1-2级  /北风 1-2级,12,21
2021年04月29日,晴  /晴,南风 1-2级  /南风 1-2级,15,27
2021年04月30日,晴  /多云,南风 1-2级  /南风 1-2级,14,33
2021年05月01日,晴  /晴,南风 1-2级  /南风 1-2级,18,34
2021年05月02日,多云  /阴,南风 1-2级  /南风 1-2级,19,33
2021年05月03日,中雨  /暴雨,东风 1-2级  /东风 1-2级,17,27
2021年05月04日,多云  /晴,北风 1-2级  /北风 1-2级,15,24
2021年05月05日,多云  /多云,北风 1-2级  /北风 1-2级,18,26
2021年05月06日,小雨  /小雨,北风 1-2级  /北风 1-2级,18,22
2021年05月07日,小雨  /中雨,西风 1-2级  /西风 1-2级,19,24
2021年05月08日,多云  /多云,西南风 1-2级  /西南风 1-2级,19,28
2021年05月09日,晴  /多云,南风 1-2级  /南风 1-2级,22,32
2021年05月10日,小雨  /小雨,南风 1-2级  /南风 1-2级,22,31
2021年05月11日,中雨  /大雨,北风 1-2级  /北风 1-2级,20,23
2021年05月12日,小雨  /小雨,东风 1-2级  /东风 1-2级,21,24
2021年05月13日,小雨  /多云,南风 1-2级  /南风 1-2级,21,29
2021年05月14日,多云  /多云,南风 1-2级  /南风 1-2级,23,33
2021年05月15日,多云  /中雨,南风 3-4级  /南风 3-4级,25,33
2021年05月16日,中雨  /多云,北风 1-2级  /北风 1-2级,15,22
2021年05月17日,小雨  /小雨,东南风 1-2级  /东南风 1-2级,16,20
2021年05月18日,小雨  /小雨,东风 1-2级  /东风 1-2级,16,18
2021年05月19日,大雨  /小雨,南风 3-4级  /南风 3-4级,16,18
2021年05月20日,多云  /小雨,南风 1-2级  /南风 1-2级,17,23
2021年05月21日,小雨  /小雨,东风 1-2级  /东风 1-2级,17,20
2021年05月22日,小雨  /大雨,北风 1-2级  /北风 1-2级,18,23
2021年05月23日,中雨  /小雨,北风 1-2级  /北风 1-2级,17,20
2021年05月24日,阴  /多云,东风 1-2级  /东风 1-2级,17,26
2021年05月25日,多云  /多云,北风 1-2级  /北风 1-2级,19,26
2021年05月26日,中雨  /中雨,南风 1-2级  /南风 1-2级,21,30
2021年05月27日,小雨  /多云,西南风 1-2级  /西南风 1-2级,19,23
2021年05月28日,小雨  /中雨,北风 1-2级  /北风 1-2级,17,26
2021年05月29日,中雨  /阴,西风 1-2级  /西风 1-2级,17,22
2021年05月30日,多云  /多云,南风 1-2级  /南风 1-2级,18,28
2021年05月31日,阴  /多云,东风 1-2级  /东风 1-2级,20,29
2021年06月01日,多云  /中雨,东北风 1-2级  /东北风 1-2级,23,30
2021年06月02日,小雨  /中雨,南风 1-2级  /南风 1-2级,23,29
2021年06月03日,大雨  /小雨,北风 1-2级  /北风 1-2级,17,24
2021年06月04日,晴  /晴,北风 1-2级  /北风 1-2级,17,27
2021年06月04日,晴  /晴,北风 1-2级  /北风 1-2级,17,27
2021年06月04日,晴  /晴,北风 1-2级  /北风 1-2级,17,27
2021年06月05日,晴  /晴,东北风 1-2级  /东北风 1-2级,18,31
2021年06月06日,阴  /晴,东风 1-2级  /东风 1-2级,19,34
2021年06月07日,晴  /阴,东风 1-2级  /东风 1-2级,20,34
2021年06月08日,晴  /晴,南风 1-2级  /南风 1-2级,23,35
2021年06月09日,多云  /小雨,南风 1-2级  /南风 1-2级,22,32
2021年06月10日,中雨  /小雨,东北风 1-2级  /东北风 1-2级,22,27
2021年06月11日,小雨  /多云,东风 1-2级  /东风 1-2级,23,27
2021年06月12日,小雨  /多云,东南风 1-2级  /东南风 1-2级,25,32
2021年06月13日,多云  /多云,东南风 1-2级  /东南风 1-2级,25,35
2021年06月14日,晴  /晴,南风 1-2级  /南风 1-2级,24,36
2021年06月15日,晴  /晴,南风 1-2级  /南风 1-2级,25,35
2021年06月16日,晴  /多云,东南风 1-2级  /东南风 1-2级,26,35
2021年06月17日,小雨  /小雨,南风 1-2级  /南风 1-2级,26,34
2021年06月18日,小雨  /阴,东风 1-2级  /东风 1-2级,23,31
2021年06月19日,小雨  /中雨,东北风 1-2级  /东北风 1-2级,21,31
2021年06月20日,小雨  /多云,北风 1-2级  /北风 1-2级,20,25
2021年06月21日,多云  /多云,东北风 1-2级  /东北风 1-2级,20,28
2021年06月22日,多云  /多云,北风 1-2级  /北风 1-2级,22,31
2021年06月23日,多云  /多云,北风 1-2级  /北风 1-2级,23,32
2021年06月24日,阴  /多云,东南风 1-2级  /东南风 1-2级,24,32
2021年06月25日,多云  /多云,东风 1-2级  /东风 1-2级,25,33
2021年06月26日,小雨  /晴,南风 1-2级  /南风 1-2级,25,35
2021年06月27日,多云  /中雨,东南风 1-2级  /东南风 1-2级,25,32
2021年06月28日,中雨  /中雨,东南风 1-2级  /东南风 1-2级,23,29
2021年06月29日,中雨  /小雨,东风 1-2级  /东风 1-2级,25,28
2021年06月30日,大雨  /中雨,东风 1-2级  /东风 1-2级,23,26
2021年07月01日,中雨  /中雨,东南风 1-2级  /东南风 1-2级,25,28
2021年07月02日,大雨  /小雨,南风 1-2级  /南风 1-2级,24,28
2021年07月03日,大雨  /小雨,东风 1-2级  /东风 1-2级,24,28
2021年07月04日,小雨  /阴,东风 1-2级  /东风 1-2级,24,28
2021年07月05日,晴  /晴,东风 1-2级  /东风 1-2级,25,33
2021年07月06日,晴  /阴,东南风 1-2级  /东南风 1-2级,26,36
2021年07月07日,晴  /多云,东风 1-2级  /东风 1-2级,26,36
2021年07月08日,晴  /晴,南风 1-2级  /南风 1-2级,25,35
2021年07月09日,晴  /晴,南风 1-2级  /南风 1-2级,26,33
2021年07月10日,晴  /晴,南风 1-2级  /南风 1-2级,26,36
2021年07月11日,多云  /晴,南风 1-2级  /南风 1-2级,26,36
2021年07月12日,多云  /阴,南风 1-2级  /南风 1-2级,27,36
2021年07月13日,晴  /晴,东南风 1-2级  /东南风 1-2级,29,37
2021年07月14日,晴  /多云,东南风 1-2级  /东南风 1-2级,28,37
2021年07月15日,晴  /晴,南风 1-2级  /南风 1-2级,27,36
2021年07月16日,晴  /晴,南风 1-2级  /南风 1-2级,27,37
2021年07月17日,晴  /晴,南风 1-2级  /南风 1-2级,27,37
2021年07月18日,小雨  /小雨,东北风 1-2级  /东北风 1-2级,26,32
2021年07月19日,多云  /多云,东风 1-2级  /东风 1-2级,25,31
2021年07月20日,多云  /多云,东风 1-2级  /东风 1-2级,25,33
2021年07月21日,多云  /多云,东北风 1-2级  /东北风 1-2级,25,33
2021年07月22日,多云  /多云,东北风 1-2级  /东北风 1-2级,26,35
2021年07月23日,多云  /多云,东北风 1-2级  /东北风 1-2级,26,34
2021年07月24日,多云  /多云,东北风 1-2级  /东北风 1-2级,25,33
2021年07月25日,小雨  /晴,北风 1-2级  /北风 1-2级,24,34
2021年07月26日,晴  /多云,北风 1-2级  /北风 1-2级,25,34
2021年07月27日,多云  /多云,北风 1-2级  /北风 1-2级,24,35
2021年07月28日,多云  /多云,北风 1-2级  /北风 1-2级,26,35
2021年07月29日,小雨  /小雨,北风 1-2级  /北风 1-2级,25,36
2021年07月30日,小雨  /晴,东风 1-2级  /东风 1-2级,25,32
2021年07月31日,多云  /晴,东北风 1-2级  /东北风 1-2级,26,37
2021年08月01日,晴  /晴,东北风 1-2级  /东北风 1-2级,27,38
2021年08月02日,晴  /晴,北风 1-2级  /北风 1-2级,26,39
2021年08月03日,晴  /晴,东北风 1-2级  /东北风 1-2级,25,35
2021年08月04日,晴  /晴,北风 1-2级  /北风 1-2级,27,34
2021年08月05日,小雨  /多云,北风 1-2级  /北风 1-2级,26,34
2021年08月06日,晴  /晴,北风 1-2级  /北风 1-2级,26,34
2021年08月07日,小雨  /多云,东北风 1-2级  /东北风 1-2级,26,35
2021年08月08日,晴  /多云,南风 1-2级  /南风 1-2级,27,36
2021年08月09日,小雨  /小雨,东风 1-2级  /东风 1-2级,26,32
2021年08月10日,大雨  /大雨,北风 1-2级  /北风 1-2级,25,32
2021年08月11日,中雨  /阴,南风 1-2级  /南风 1-2级,25,31
2021年08月12日,中雨  /小雨,西南风 1-2级  /西南风 1-2级,24,31
2021年08月13日,大雨  /中雨,北风 1-2级  /北风 1-2级,22,31
2021年08月14日,小雨  /小雨,北风 1-2级  /北风 1-2级,22,28
2021年08月15日,小雨  /阴,北风 1-2级  /北风 1-2级,22,27
2021年08月16日,小雨  /多云,东风 1-2级  /东风 1-2级,24,29
2021年08月17日,小雨  /阴,东风 1-2级  /东风 1-2级,24,31
2021年08月18日,中雨  /小雨,南风 1-2级  /南风 1-2级,24,30
2021年08月19日,多云  /多云,南风 1-2级  /南风 1-2级,25,33
2021年08月20日,多云  /多云,南风 1-2级  /南风 1-2级,25,35
2021年08月21日,多云  /阴,东南风 1-2级  /东南风 1-2级,26,35
2021年08月22日,小雨  /晴,南风 1-2级  /南风 1-2级,25,35
2021年08月23日,多云  /多云,南风 1-2级  /南风 1-2级,25,32
2021年08月24日,大雨  /小雨,北风 1-2级  /北风 1-2级,22,28
2021年08月25日,小雨  /阴,东风 1-2级  /东风 1-2级,23,28
2021年08月26日,小雨  /小雨,北风 1-2级  /北风 1-2级,22,28
2021年08月27日,小雨  /晴,南风 1-2级  /南风 1-2级,23,29
2021年08月28日,多云  /多云,东风 1-2级  /东风 1-2级,22,31
2021年08月29日,晴  /晴,东南风 1-2级  /东南风 1-2级,24,34
2021年08月30日,晴  /晴,南风 1-2级  /南风 1-2级,25,34
2021年08月31日,晴  /晴,东北风 1-2级  /东北风 1-2级,25,34
2021年09月01日,晴  /多云,东风 1-2级  /东风 1-2级,25,35
2021年09月02日,多云  /多云,东风 1-2级  /东风 1-2级,25,34
2021年09月03日,晴  /晴,南风 1-2级  /南风 1-2级,25,35
2021年09月04日,晴  /晴,南风 1-2级  /南风 1-2级,26,37
2021年09月05日,晴  /多云,北风 1-2级  /北风 1-2级,25,34
2021年09月06日,小雨  /小雨,北风 1-2级  /北风 1-2级,22,30
2021年09月07日,多云  /多云,北风 1-2级  /北风 1-2级,21,28
2021年09月08日,多云  /多云,北风 1-2级  /北风 1-2级,23,30
2021年09月09日,多云  /晴,北风 1-2级  /北风 1-2级,25,33
2021年09月10日,多云  /多云,西北风 1-2级  /西北风 1-2级,23,35
2021年09月11日,多云  /多云,东北风 1-2级  /东北风 1-2级,23,35
2021年09月12日,多云  /多云,东北风 1-2级  /东北风 1-2级,24,34
2021年09月13日,多云  /多云,北风 1-2级  /北风 1-2级,24,34
2021年09月14日,多云  /多云,东北风 1-2级  /东北风 1-2级,24,33
2021年09月15日,多云  /多云,北风 1-2级  /北风 1-2级,23,34
2021年09月16日,多云  /多云,北风 1-2级  /北风 1-2级,24,34
2021年09月17日,晴  /多云,北风 1-2级  /北风 1-2级,25,35
2021年09月18日,多云  /多云,西南风 1-2级  /西南风 1-2级,24,35
2021年09月19日,小雨  /大雨,西风 1-2级  /西风 1-2级,21,35
2021年09月20日,多云  /多云,西北风 1-2级  /西北风 1-2级,21,29
2021年09月21日,多云  /晴,南风 1-2级  /南风 1-2级,23,35
2021年09月22日,晴  /晴,南风 1-2级  /南风 1-2级,26,35
2021年09月23日,晴  /晴,南风 1-2级  /南风 1-2级,24,36
2021年09月24日,晴  /晴,南风 1-2级  /南风 1-2级,26,37
2021年09月25日,晴  /晴,南风 1-2级  /南风 1-2级,24,37
2021年09月26日,晴  /多云,南风 1-2级  /南风 1-2级,25,36
2021年09月27日,小雨  /小雨,北风 1-2级  /北风 1-2级,23,35
2021年09月28日,晴  /小雨,北风 1-2级  /北风 1-2级,21,34
2021年09月29日,阴  /晴,北风 1-2级  /北风 1-2级,20,32
2021年09月30日,晴  /晴,南风 1-2级  /南风 1-2级,21,32
2021年10月01日,晴  /多云,南风 1-2级  /南风 1-2级,24,33
2021年10月02日,晴  /晴,南风 1-2级  /南风 1-2级,25,36
2021年10月03日,晴  /晴,南风 1-2级  /南风 1-2级,24,37
2021年10月04日,晴  /晴,南风 1-2级  /南风 1-2级,25,35
2021年10月05日,晴  /晴,北风 1-2级  /北风 1-2级,18,37
2021年10月06日,多云  /多云,北风 3-4级  /北风 3-4级,18,29
2021年10月07日,多云  /多云,东北风 1-2级  /东北风 1-2级,16,22
2021年10月08日,阴  /阴,东北风 1-2级  /东北风 1-2级,17,21
2021年10月09日,中雨  /中雨,北风 1-2级  /北风 1-2级,17,19
2021年10月10日,小雨  /阴,北风 1-2级  /北风 1-2级,12,18
2021年10月11日,阴  /阴,北风 1-2级  /北风 1-2级,12,16
2021年10月12日,晴  /阴,北风 1-2级  /北风 1-2级,14,20
2021年10月13日,小雨  /小雨,北风 3-4级  /北风 3-4级,15,16
2021年10月14日,小雨  /小雨,北风 1-2级  /北风 1-2级,16,18
2021年10月15日,小雨  /小雨,北风 3-4级  /北风 3-4级,13,17
2021年10月16日,小雨  /小雨,北风 1-2级  /北风 1-2级,10,13
2021年10月17日,阴  /阴,东北风 1-2级  /东北风 1-2级,9,15
2021年10月18日,阴  /多云,东南风 1-2级  /东南风 1-2级,11,17
2021年10月19日,小雨  /中雨,北风 1-2级  /北风 1-2级,13,16
2021年10月20日,中雨  /小雨,北风 3-4级  /北风 3-4级,10,14
2021年10月21日,小雨  /小雨,北风 1-2级  /北风 1-2级,9,12
2021年10月22日,阴  /阴,北风 1-2级  /北风 1-2级,9,15
2021年10月23日,阴  /晴,东北风 1-2级  /东北风 1-2级,10,19
2021年10月24日,晴  /晴,东北风 1-2级  /东北风 1-2级,9,21
2021年10月25日,晴  /晴,东风 1-2级  /东风 1-2级,10,22
2021年10月26日,多云  /多云,北风 1-2级  /北风 1-2级,14,23
2021年10月27日,多云  /小雨,北风 1-2级  /北风 1-2级,12,21
2021年10月28日,多云  /小雨,东北风 1-2级  /东北风 1-2级,15,20
2021年10月29日,小雨  /多云,北风 1-2级  /北风 1-2级,13,17
2021年10月30日,多云  /小雨,东北风 1-2级  /东北风 1-2级,14,20
2021年10月31日,小雨  /小雨,北风 1-2级  /北风 1-2级,15,17
2021年11月01日,小雨  /小雨,北风 1-2级  /北风 1-2级,15,19
2021年11月02日,阴  /小雨,东风 1-2级  /东风 1-2级,15,18
2021年11月03日,小雨  /中雨,东风 1-2级  /东风 1-2级,15,20
2021年11月04日,小雨  /小雨,北风 1-2级  /北风 1-2级,16,19
2021年11月05日,小雨  /小雨,北风 1-2级  /北风 1-2级,17,19
2021年11月06日,中雨  /小雨,北风 3-4级  /北风 3-4级,10,19
2021年11月07日,小雨  /晴,北风 3-4级  /北风 3-4级,2,9
2021年11月08日,晴  /多云,北风 1-2级  /北风 1-2级,4,13
2021年11月09日,晴  /晴,北风 1-2级  /北风 1-2级,6,16
2021年11月10日,晴  /多云,北风 1-2级  /北风 1-2级,7,20
2021年11月11日,多云  /多云,北风 1-2级  /北风 1-2级,9,19
2021年11月12日,多云  /多云,北风 1-2级  /北风 1-2级,8,17
2021年11月13日,晴  /晴,南风 1-2级  /南风 1-2级,9,20
2021年11月14日,晴  /多云,北风 1-2级  /北风 1-2级,10,20
2021年11月15日,阴  /阴,东风 1-2级  /东风 1-2级,12,21
2021年11月16日,阴  /中雨,北风 1-2级  /北风 1-2级,12,18
2021年11月17日,小雨  /多云,北风 1-2级  /北风 1-2级,9,17
2021年11月18日,晴  /晴,东风 1-2级  /东风 1-2级,10,20
2021年11月19日,多云  /小雨,东风 1-2级  /东风 1-2级,13,20
2021年11月20日,小雨  /小雨,东北风 1-2级  /东北风 1-2级,12,16
2021年11月21日,小雨  /小雨,北风 3-4级  /北风 3-4级,8,13
2021年11月22日,多云  /晴,北风 1-2级  /北风 1-2级,3,11
2021年11月23日,晴  /晴,北风 1-2级  /北风 1-2级,7,15
2021年11月24日,晴  /晴,北风 1-2级  /北风 1-2级,7,18
2021年11月25日,晴  /晴,北风 1-2级  /北风 1-2级,7,20
2021年11月26日,晴  /晴,北风 1-2级  /北风 1-2级,6,22
2021年11月27日,晴  /晴,北风 1-2级  /北风 1-2级,7,19
2021年11月28日,晴  /多云,北风 1-2级  /北风 1-2级,7,19
2021年11月29日,晴  /多云,北风 1-2级  /北风 1-2级,6,18
2021年11月30日,晴  /晴,北风 1-2级  /北风 1-2级,4,14
2021年12月01日,晴  /晴,北风 1-2级  /北风 1-2级,2,14
2021年12月02日,晴  /晴,北风 1-2级  /北风 1-2级,4,17
2021年12月03日,晴  /多云,北风 1-2级  /北风 1-2级,5,20
2021年12月04日,多云  /多云,北风 1-2级  /北风 1-2级,6,19
2021年12月05日,晴  /晴,北风 1-2级  /北风 1-2级,7,19
2021年12月06日,晴  /晴,北风 1-2级  /北风 1-2级,4,20
2021年12月07日,多云  /多云,北风 1-2级  /北风 1-2级,6,17
2021年12月08日,阴  /多云,北风 1-2级  /北风 1-2级,8,17
2021年12月09日,晴  /晴,北风 1-2级  /北风 1-2级,7,17
2021年12月10日,晴  /多云,北风 1-2级  /北风 1-2级,7,19
2021年12月11日,阴  /小雨,北风 1-2级  /北风 1-2级,7,14
2021年12月12日,小雨  /阴,北风 1-2级  /北风 1-2级,4,9
2021年12月13日,阴  /小雨,东风 1-2级  /东风 1-2级,7,11
2021年12月14日,多云  /多云,东风 1-2级  /东风 1-2级,9,14
2021年12月15日,小雨  /小雨,北风 1-2级  /北风 1-2级,9,19
2021年12月16日,小雨  /阴,东北风 1-2级  /东北风 1-2级,8,11
2021年12月17日,多云  /多云,东北风 1-2级  /东北风 1-2级,0,9
2021年12月18日,晴  /晴,北风 1-2级  /北风 1-2级,2,13
2021年12月19日,晴  /晴,北风 1-2级  /北风 1-2级,4,15
2021年12月20日,晴  /晴,南风 1-2级  /南风 1-2级,4,18
2021年12月21日,晴  /晴,北风 1-2级  /北风 1-2级,6,19
2021年12月22日,晴  /晴,北风 1-2级  /北风 1-2级,5,18
